Date	id	Cost	Clicks	note
16-07-2020	uUViIafK	1.06864	4	Gabriel;27;49480
01-10-2020	NiLg8VmW	9.94705	38	Micah;39;1288
13-04-2020	NJQ0Z00R	8.72292	14	Jose;69;434656
30-01-2020	VD9xfF0C	5.171	29	Derek;57;11050
31-12-2020	LzsccaJ5	6.7022	41	Nevaeh;32;30
08-10-2020	sPAHTxpc	1.23638	34	Jordyn;25;60
27-04-2020	mDmYSdPX	6.7925	49	Peyton;29;343
09-06-2020	QQ0jFInT	2.68645	5	Abel;51;14842
02-10-2020	ASvj6oJp	10.45265	28	Aubree;54;22
27-06-2020	S5cc2sbi	2.4922	32	Zayden;37;9
03-08-2020	Rpgq8Ngw	1.8023	48	Eliza;36;20994
04-02-2020	5AT6iPKt	5.91417	46	Lillian;59;1571
25-10-2020	2k5OXtBa	1.54688	16	Carson;38;411
20-02-2020	rW2gnocZ	0.0605	38	Molly;55;3271
18-12-2020	M0bBQPa3	0.95739	29	Grant;67;4186
21-02-2020	VeqlWSWP	1.99711	29	Sadie;50;662
19-03-2020	yaJDGNTR	6.60506	38	Kevin;35;152999
18-10-2020	xPiSOstk	9.74052	25	Adeline;39;18863
24-04-2020	6MC9UBHa	6.34563	14	Jase;25;598
23-06-2020	ydsI_xnA	2.35192	47	Layla;39;5576
11-03-2020	gqhGWC8c	1.63871	31	Miguel;58;152787
08-08-2020	VVpzL4mr	7.71286	16	Kaylee;24;614
06-12-2020	fdfYv41p	6.84324	21	Caroline;32;61965
14-10-2020	FEJJ_XDQ	7.02003	49	Evan;28;5188
18-09-2020	5NRz84MR	7.12404	34	Victoria;63;32848
21-09-2020	8WdeYv29	7.2467	41	Connor;23;2505
24-10-2020	mQQKUXGt	9.59824	36	Jose;69;434656
16-11-2020	td7PLJeG	5.18417	42	Arianna;45;12605
16-02-2020	sE1Z98S7	9.07171	50	Beau;50;2218
27-12-2020	4FEBZ_Wz	9.96613	12	Easton;56;47
06-05-2020	QIQTyAbJ	0.93278	50	Theodore;56;1947
21-11-2020	wbBdTIjL	1.98184	3	Brody;28;213
13-10-2020	eo1ZvTvr	6.3774	26	Jesus;47;72593
13-08-2020	rMEfRmZ5	1.23321	6	Allison;33;4233
01-09-2020	ADOrhrm3	5.10186	41	Lauren;31;8611
30-08-2020	v0PXqal6	8.10076	20	Matteo;39;64737
08-04-2020	cXxkCQEQ	0.8246	1	Cole;34;1535
22-05-2020	KOjsR0sv	1.164	42	Beau;50;2218
02-05-2020	NYVyxi7j	5.95258	4	Graham;63;7855
03-06-2020	XFQH70Gl	8.03996	42	Adam;35;110754
18-11-2020	UUjfc5KN	7.87107	26	Austin;33;4452
21-12-2020	_XTqN16t	2.35954	15	Ayden;50;142
15-08-2020	GgO6qAqS	0.33637	45	Oscar;38;67063
14-09-2020	rFN1xBKn	10.63852	44	Nolan;45;1259
04-10-2020	WILSVcjV	2.9513	26	Aubree;54;22
03-12-2020	6Y0xb0JV	2.42809	11	Cooper;33;776
06-10-2020	otBDoJlQ	5.34745	25	Mckenzie;59;167
21-01-2020	1_Ny_GtQ	6.9739	3	Zachary;40;2764
07-11-2020	zfPGy_mk	8.82425	32	Isaiah;29;784
20-05-2020	2p8h67mM	2.69677	12	Jonah;31;1288
04-06-2020	CLoolett	10.00121	45	Gabriel;27;49480
22-05-2020	lPFoGVmR	10.43065	33	Everly;37;63
21-08-2020	NL1YRmHq	7.91409	46	Mckenzie;59;167
16-12-2020	PGkLwwLb	10.36189	40	Valeria;39;35558
11-09-2020	mW4VYv09	6.39851	45	Angel;43;101401
02-09-2020	1xw9RPS3	2.4274	15	Grayson;44;115
21-02-2020	aAWyOO9B	9.6823	5	Elena;48;131042
02-01-2021	jyLvIzDk	0.68041	36	Cole;34;1535
06-10-2020	q_IXzL9F	0.9153	28	Luca;54;176951
08-10-2020	BR5Hx3bm	3.5071	38	Sebastian;32;76858
04-03-2020	P_wgG1vQ	1.43995	35	Isabella;33;14402
05-11-2020	kpYdGy3P	3.14226	26	Bennett;50;298
27-07-2020	jeN5IEIC	5.83546	5	Damian;28;42870
27-09-2020	VFUx7OUW	3.46907	23	Kinsley;28;102
09-04-2020	4JQHjpR4	6.99765	11	Maddox;35;105
18-11-2020	eKVymHhN	2.07172	28	Ashley;26;13380
10-08-2020	_sOex6VK	3.56712	21	Elena;48;131042
16-07-2020	_M09eMHn	9.7679	46	Kyle;40;12279
14-01-2020	qGmS3JvO	4.48935	12	Julian;32;32113
28-07-2020	zNGV60nj	9.44024	28	Maria;22;517258
21-01-2020	regvCmhF	7.80315	42	Brayden;34;32
01-07-2020	ltcVzkqu	1.78955	19	Isaac;30;18162
07-02-2020	DOGq3Yj3	6.21322	12	Jesse;34;9573
15-12-2020	baQ75P_l	0.99059	50	Jayce;50;278
09-06-2020	Xo9e2V4j	8.31902	29	Asher;63;541
29-11-2020	TGS1raSb	8.21497	48	Jameson;47;375
16-07-2020	p9xYy78z	7.15819	22	Madeline;29;1777
26-01-2020	xWLRPply	6.6727	2	Alexander;39;60600
19-08-2020	ZFAFbzla	10.05187	21	Nicolas;30;113178
30-08-2020	NSXth5K1	9.23237	22	Caroline;32;61965
12-12-2020	qJ01wlkj	7.11125	22	Bailey;36;414
07-12-2020	db0bQbkj	9.26733	13	Jude;53;4256
15-02-2020	n4Gby2gq	3.9403	13	Emily;23;15842
08-11-2020	qJYDDQPD	0.75233	4	Gracie;37;495
01-08-2020	Vcymyd6l	9.19555	8	Kevin;35;152999
19-03-2020	Sebwt1BI	5.20947	7	Brielle;27;30
02-08-2020	DA10O15M	10.98524	38	Scarlett;53;1488
30-06-2020	VTMeSKM4	2.64539	14	Joel;57;40670
03-09-2020	dy8goDMY	4.49259	38	Gabriella;54;13872
22-07-2020	eK_HyJLN	5.79894	4	Asher;63;541
12-02-2020	l26UUINI	9.02527	36	Alexandra;27;114238
12-03-2020	79Y2rjkA	1.71643	19	Sara;36;233152
13-11-2020	JAnezXgJ	1.65013	4	Caleb;27;1908
12-03-2020	245cH0qY	3.61514	11	Nicolas;30;113178
26-10-2020	CB8zjo9R	0.61882	17	Emma;34;54582
18-01-2020	OFERPz8o	1.81847	11	Sophie;27;84363
15-11-2020	pJufbMDh	5.49048	35	Andrew;64;57855
17-10-2020	W7jqPhs8	7.70068	47	Catherine;67;47464
21-05-2020	gUfYVrWa	2.91762	46	Violet;62;1983
13-01-2020	P51iBNum	3.45879	20	Brielle;27;30
06-04-2020	9tRF3Lex	7.60315	15	Oliver;43;31006
27-11-2020	zoSglZPC	10.57512	40	Nicholas;48;16046
12-12-2020	2NvGZh0j	8.89313	34	Clara;41;40938
09-03-2020	Wtbd4JkA	3.29109	46	Victoria;63;32848
09-07-2020	3IV_5hdl	9.62755	43	August;52;1273
24-09-2020	zdIC2ElP	2.22329	35	Liliana;41;23959
17-01-2020	oJlOTPDy	0.10113	15	Eleanor;41;2265
23-12-2020	Rpy_8Zbl	4.73199	28	Nathan;36;19570
20-05-2020	iQXcDNIA	8.08641	30	Jace;48;362
22-07-2020	UFt4RzkV	3.61179	35	Sean;35;25143
30-03-2020	aEOKEb6z	5.5899	13	Austin;33;4452
07-02-2020	gi7JYVN2	0.0881	15	Chase;62;1141
05-12-2020	kCgnKIS8	9.73609	42	Trinity;49;941
13-09-2020	ehBVQJ0a	10.67257	40	Jax;56;723
14-12-2020	9BqpUGyN	6.94302	43	Eric;62;130170
19-08-2020	auAyIg7c	10.96452	24	Miles;48;1653
28-12-2020	M6HN1Bac	6.96207	28	Jase;25;598
12-06-2020	j0bFMcJe	5.51658	36	Wesley;37;9232
14-09-2020	zD7141yA	10.93981	25	Riley;38;624
22-01-2020	TIzzyAi_	6.29065	42	George;23;57677
21-08-2020	CxJfpnrj	1.15722	35	Aria;44;1702
12-09-2020	hAXUMlqU	1.47817	38	Beau;50;2218
30-09-2020	yoAibhkY	7.60734	41	Weston;39;179
15-05-2020	MmDu1hdO	6.49719	27	Carter;34;1336
06-05-2020	PkZ_khqv	7.6029	13	Bryson;55;120
20-10-2020	uOOiHYL6	1.33214	32	Leilani;41;351
06-09-2020	58jxL0y1	5.68258	47	Madison;29;1591
12-04-2020	BWDpfCXg	4.35769	12	Natalie;33;20959
01-02-2020	kFtExoUo	2.09148	40	Victoria;63;32848
29-02-2020	bm4TseDW	7.21866	44	Isaac;30;18162
28-04-2020	Kk5j9gMy	3.73837	22	Hailey;31;373
25-08-2020	UwCQmAfi	8.9065	46	Jocelyn;71;5274
31-08-2020	2240OX22	0.73034	42	Alaina;62;153
16-09-2020	PwmxXuFL	3.86837	50	Mariah;27;1535
16-02-2020	PMcAyILH	6.32388	5	Adrian;31;85284
18-03-2020	nDOSkFIQ	10.46842	39	Camden;51;42
28-09-2020	TKtmrDRc	7.82956	12	Alina;29;40849
19-12-2020	b1RQJBwA	1.86893	3	Jude;53;4256
09-06-2020	NW_REtlw	4.84214	49	Ruby;23;6886
23-11-2020	nsigBJml	0.03953	9	Delilah;53;298
03-07-2020	hk2Jwrw0	4.49184	36	Jake;39;10452
20-10-2020	8V_ULZ2Q	7.08629	43	Ethan;37;3443
17-02-2020	tPQkvZeo	1.46619	3	Hailey;31;373
22-03-2020	oH2TNAiQ	6.44627	27	Jesus;47;72593
27-10-2020	EGGxY2XZ	8.25416	15	Sarah;32;169374
12-02-2020	Yv5NCkC3	1.38094	3	Madison;29;1591
19-04-2020	SKDlvjLS	0.33357	22	Grayson;44;115
18-03-2020	Jzgq2gzy	8.27874	5	Aidan;42;1393
23-12-2020	gW1lqfHs	8.08343	30	Isaac;30;18162
31-08-2020	ECvxiRce	6.25626	32	Athena;56;1303
18-11-2020	AQbmX5Kg	3.23977	26	Joseph;57;57397
21-05-2020	VCqRvNao	4.7364	26	Justin;27;28843
23-04-2020	pfA3o3RM	9.30674	31	Aidan;42;1393
31-10-2020	kG7K1NyL	1.10828	50	Samantha;27;29924
28-01-2020	jm2jFQee	4.95501	24	Zoe;49;8377
27-09-2020	7jm1mjuh	7.3047	7	Maddox;35;105
12-12-2020	HnjkG3jL	3.12782	19	Valentina;29;67357
18-10-2020	l3Y1bCVt	8.49066	33	Taylor;33;3256
04-05-2020	a77osauc	1.49821	48	Maxwell;34;3406
27-09-2020	WDHk18zu	4.09139	48	Joshua;29;20615
16-10-2020	pFcvr6Fr	2.3577	33	Violet;62;1983
21-10-2020	20acq8qG	8.09641	6	Riley;38;624
25-10-2020	ehP0E78C	0.78944	13	Adam;35;110754
10-09-2020	1zhm322i	8.63711	35	Diego;48;82678
28-12-2020	EabCjtIh	4.71414	14	Maria;22;517258
23-07-2020	X7AxzTVy	7.69916	10	Charles;60;45654
18-02-2020	LQIXEgGZ	10.80187	39	Roman;42;49660
21-12-2020	XjLjSIhK	3.3166	16	Bella;34;40138
13-09-2020	fNsEJqLY	4.0604	28	Matthew;35;34742
14-05-2020	E3L0l1s9	9.10025	24	August;52;1273
11-12-2020	Ua7flO5d	1.18809	8	Bryson;55;120
25-09-2020	xDQOuxXX	6.88869	50	Cooper;33;776
15-01-2020	5Z4JJOhP	10.64004	48	Maya;45;21478
29-03-2020	SavyQEO2	9.42822	34	Santiago;50;15495
04-07-2020	1LaVZEG2	2.34858	1	Sophia;30;15106
13-08-2020	SyehJcwp	2.57447	44	Addison;55;185
29-07-2020	ChfVBRh8	4.72813	10	Carlos;45;228675
26-09-2020	bkcisGa0	4.51801	27	Isabel;69;56190
18-12-2020	S6kEoPHh	1.46954	31	Alina;29;40849
26-01-2020	L3aZ40J_	1.56943	7	Sawyer;41;434
03-10-2020	8CDy80mZ	8.60723	6	Maya;45;21478
25-03-2020	KShsk7ct	6.40033	1	Mila;50;11771
30-11-2020	gw2LvUN5	5.78936	9	Samuel;37;57371
29-06-2020	cYf_832K	10.77735	6	Joshua;29;20615
14-07-2020	Swr6nxvU	7.92485	50	Madelyn;30;455
06-08-2020	qEnieh9I	1.3971	5	Brody;28;213
19-10-2020	BSF121xA	1.28749	5	Josephine;61;8737
01-07-2020	olWHVe1O	7.01471	32	Dylan;27;18109
13-02-2020	KCoDjueN	2.48918	23	Piper;49;367
24-07-2020	roa_iN3r	3.10996	23	Elijah;44;1594
06-10-2020	5CfycyoT	8.61631	17	Savannah;30;656
08-05-2020	G9VAJbn9	10.56204	32	Ellie;30;2976
08-02-2020	MRliOZtn	8.93299	14	Jonah;31;1288
15-11-2020	IfpkgETR	4.01887	12	Ethan;37;3443
22-03-2020	itytVYCI	10.48076	18	King;44;15996
23-01-2020	cIbRkcJb	4.39551	8	Hadley;60;86
07-02-2020	wQDQift1	7.39365	50	Leonardo;55;29356
27-04-2020	cE0w8E3e	0.30537	27	Bentley;37;186
11-12-2020	7oagcShf	9.37766	21	Maverick;35;2713
24-07-2020	HTSVG8Fu	8.0913	45	Brody;28;213
23-06-2020	2LYNsteC	7.80182	40	Eliana;60;7171
21-09-2020	FS7swwCq	5.82594	30	Nolan;45;1259
24-08-2020	FBdijAsf	3.95459	29	Christian;57;145059
13-04-2020	YO2s2NO_	9.46193	17	Abel;51;14842
08-12-2020	wfyMnBAM	9.43815	9	Benjamin;37;60070
16-04-2020	sncH1y1q	3.42615	24	Jack;55;60392
07-10-2020	uMbQEpzO	10.83243	30	Avery;35;257
09-03-2020	QkjQFvwo	5.09513	23	Aubree;54;22
04-02-2020	LeLEOaKb	0.43884	46	Aliyah;34;379
20-02-2020	oVUNsmTG	10.08046	31	Joshua;29;20615
16-03-2020	QsCzT_hi	3.5347	16	Jordan;30;29734
03-07-2020	Bd4rjS1o	7.86033	28	Quinn;42;359
03-06-2020	mLFpHWXq	8.20496	43	Chloe;28;9475
30-11-2020	LSWC21k3	10.04315	25	Piper;49;367
23-08-2020	2Srtqdmc	7.69256	10	Clara;41;40938
09-05-2020	iwHMDrin	8.17203	10	Joseph;57;57397
07-03-2020	n9LqmnFt	0.7099	39	Lyla;61;775
06-10-2020	yuu52_XS	1.71206	28	Brady;40;793
19-06-2020	fsAoxNOH	5.54534	10	Emerson;36;2266
09-05-2020	KXPf0j4O	2.78693	24	Brielle;27;30
15-11-2020	PfxasJRq	6.99512	17	Bryce;45;1016
17-01-2020	xPPzPOya	8.28432	15	Joshua;29;20615
01-05-2020	W9uY0LFE	3.95794	33	Everett;50;195
25-12-2020	qQNJ_aIr	10.81462	22	Jace;48;362
27-07-2020	V1eRPwld	2.63473	24	Adalyn;50;13
06-07-2020	mmWgbpU4	8.95476	10	Gabriel;27;49480
12-11-2020	lrTu5JRz	6.38746	50	Blake;58;2375
18-01-2020	Ct8O2z_y	7.67976	4	Ashley;26;13380
31-05-2020	j279tVlb	5.63487	28	Alice;31;65532
22-04-2020	kvnK4yqA	2.89519	25	Mckenzie;59;167
20-06-2020	0FFZU5EL	8.04137	6	Savannah;30;656
30-06-2020	1AKW4V4Q	4.46012	35	Lilly;65;9005
07-05-2020	nXlWrY_w	4.13999	14	Stella;61;36811
16-06-2020	TgW9YUGC	1.04926	43	Ivan;31;108583
20-07-2020	v7bI6ZDu	9.85138	16	Matteo;39;64737
20-12-2020	hGljcGhz	1.51918	32	Maya;45;21478
10-07-2020	8YfCWI4w	8.98057	25	Nevaeh;32;30
26-02-2020	JGqMQoqY	4.48488	2	Silas;34;1623
13-06-2020	020lGT_q	2.15923	8	Luis;46;169982
17-08-2020	Wkgjcl3O	10.5752	32	Steven;49;59494
20-12-2020	PcV2J88f	0.24739	48	Kevin;35;152999
12-08-2020	1lq7tP8B	3.3063	15	Hadley;60;86
09-03-2020	8ipOXTdZ	9.2247	30	Sawyer;41;434
02-09-2020	hJ89UdCc	5.13051	13	Katherine;42;8571
08-03-2020	xS9eht_4	9.20872	8	Cole;34;1535
07-11-2020	Ub4w9DjU	6.70631	3	Parker;52;950
11-12-2020	AUs2XlSl	2.64097	6	Brooklyn;36;368
09-08-2020	aul0VdaY	4.66746	41	Benjamin;37;60070
14-08-2020	qTRuCAk7	9.79933	22	Eleanor;41;2265
23-07-2020	3hAEInKv	5.23522	9	Jeremy;26;47362
27-10-2020	UL5fOfz9	5.9825	16	Eden;35;3226
19-12-2020	hRDIwqJ2	10.82591	27	Zoe;49;8377
23-05-2020	mvKLoADS	5.0836	7	David;53;482097
19-11-2020	HMzDExk2	0.1309	33	Margaret;62;15424
04-09-2020	uF9jN3g6	5.40554	16	name;age;count
18-11-2020	qpb0LFbN	9.4155	48	Jackson;54;5117
28-05-2020	H2D0JGTw	4.8941	44	Aidan;42;1393
07-07-2020	j6oBz7so	4.06741	45	Camden;51;42
23-11-2020	UBKQNw9J	2.40804	39	Grace;63;19890
24-05-2020	KsGDEIxe	8.63199	1	Nevaeh;32;30
20-04-2020	Fxh1sbxO	3.27342	6	Jesse;34;9573
01-06-2020	F_K7gBvI	6.62107	44	August;52;1273
02-08-2020	SAXjgW3U	8.08024	6	Brooklyn;36;368
30-06-2020	EATTrh7m	7.19031	4	Reese;45;225
06-06-2020	kVAbsQ8T	6.39087	34	London;36;988
19-11-2020	qqMRWh0x	8.87994	24	Jack;55;60392
25-10-2020	9g_UfK5c	8.29562	36	Mateo;39;4838
15-08-2020	aWGFBJIN	0.58407	32	Charles;60;45654
09-03-2020	fJR9OnOL	4.32971	19	Brandon;25;14356
20-01-2020	aMOaPCqA	2.0995	38	Natalia;27;94286
15-04-2020	SOzDvtnO	7.18761	12	Julia;23;98852
05-03-2020	pSlB5knq	9.95853	12	Dylan;27;18109
26-07-2020	7Gp88ZVt	6.29751	26	Lily;71;15896
18-12-2020	mV6taVKj	8.05028	44	Emma;34;54582
06-11-2020	5qVNGncI	2.81037	9	Jaxon;31;58
31-07-2020	Wg7hW8AI	7.44977	32	Aubree;54;22
18-08-2020	aHn_VgyT	4.96175	38	Angelina;28;22383
17-10-2020	pWvBhOhP	3.73471	3	Jude;53;4256
08-12-2020	SERNYIyB	2.73387	31	Angel;43;101401
03-10-2020	xGZTpsZG	6.96825	22	Michael;69;233482
20-03-2020	ph8ngW3M	9.94463	40	Bryce;45;1016
27-04-2020	RD6U4Kt1	8.11239	33	name;age;count
25-07-2020	IPgt9CnH	1.38118	24	Arianna;45;12605
29-12-2020	QSqnwXww	5.61448	25	Nathaniel;29;2860
19-05-2020	vXMq260G	4.86654	7	Max;57;102949
06-12-2020	d9xshrKE	4.06313	26	Kaiden;46;16
11-10-2020	pP0K_Wfs	7.3879	17	Isla;45;331
31-12-2020	nI5Gd2hH	6.79812	3	Lily;71;15896
26-06-2020	I3E3Qk_d	7.1327	40	Brielle;27;30
07-09-2020	CU2tseAD	7.72146	27	Jose;69;434656
03-12-2020	TeufGboI	5.48625	6	Camila;25;8554
19-08-2020	nVm5Qbnh	1.73855	40	Jonah;31;1288
29-03-2020	50qkBSj0	9.63539	36	Max;57;102949
16-09-2020	cXzmoWx5	1.55422	38	Alexander;39;60600
09-04-2020	qDyupfZW	6.57748	12	Natalie;33;20959
06-09-2020	xqNjh7JS	4.41541	45	Emerson;36;2266
20-10-2020	W04cxHk6	8.09971	20	Ellie;30;2976
24-11-2020	Ogr_4022	10.76549	7	Ezra;23;879
14-09-2020	kkOvnUwB	9.40295	19	Rose;62;37193
25-10-2020	KWkFW3cc	2.35307	15	Maddox;35;105
26-01-2020	lKcYkGwp	8.42326	15	Kimberly;27;17424
17-06-2020	BsvA0q5D	3.29632	29	Catherine;67;47464
24-02-2020	4EN66uzc	2.12687	9	Rachel;40;27287
14-11-2020	ZE7SPp6o	9.90077	46	Hazel;60;4820
14-10-2020	zcrgWkoa	5.91954	1	Aria;44;1702
14-04-2020	yxzIQC68	7.97628	29	Reagan;38;621
03-06-2020	ENah8Y41	7.11265	1	Grant;67;4186
23-02-2020	ffOlzFED	2.55866	2	Leo;47;49991
29-06-2020	kc3XWMRb	8.32589	7	Ruby;23;6886
27-04-2020	XcyJwwC_	5.97527	35	Molly;55;3271
24-02-2020	aWROHKju	2.98629	22	Liam;25;9002
08-04-2020	LyC_0VyY	3.99874	39	Evan;28;5188
24-10-2020	lGhlknFE	10.97227	45	Wesley;37;9232
30-01-2020	KseTiHy_	7.19422	27	Eric;62;130170
27-02-2020	Me4LEpRc	3.19971	3	Christian;57;145059
13-04-2020	hZ77OHoS	4.41852	12	Luis;46;169982
11-10-2020	rDEXcgjo	1.0977	25	Aurora;51;14866
08-04-2020	tCv_ed5W	5.76391	7	Aaron;31;24308
02-06-2020	xwlMLB6k	8.0568	18	Avery;35;257
17-01-2020	WozFwlMq	4.08144	22	Austin;33;4452
11-11-2020	HODoeUn5	4.93339	44	Emmett;61;187
16-07-2020	Or27PK9D	3.85349	43	Carson;38;411
23-06-2020	VkoJOzEt	4.36287	4	Emery;47;464
27-06-2020	_qbDRyoG	6.66638	25	Elizabeth;33;29973
06-02-2020	d9MsZfsJ	6.60348	25	Aiden;32;666
03-02-2020	GL_Bjjzc	9.72083	37	Sofia;37;54928
24-11-2020	MnBVJDT3	0.01293	22	Abel;51;14842
02-02-2020	pJEBTTY6	6.73927	7	Piper;49;367
31-03-2020	hh9O2xUb	5.34769	12	Cole;34;1535
14-07-2020	nQGuxin6	8.78426	34	Bryce;45;1016
09-02-2020	ZZJZgcMS	10.55274	3	Giovanni;54;95494
14-03-2020	00eWw2Vc	4.31061	7	Axel;55;19461
09-09-2020	yCfoteC7	3.15266	44	Ashley;26;13380
17-10-2020	NSrQzB_C	6.72636	12	King;44;15996
04-11-2020	HW7K7ww7	2.81255	7	Connor;23;2505
03-10-2020	JmdeHidg	10.21823	15	Bryce;45;1016
03-05-2020	6AiWsa59	9.93299	25	Peyton;29;343
03-12-2020	FMRSomSx	4.83742	9	Sara;36;233152
30-06-2020	1Q1Y1Khx	7.68245	23	Harper;65;145
24-06-2020	2ByXv7oP	3.61463	30	Jordan;30;29734
12-04-2020	DM2NFROM	2.88389	22	Naomi;35;9832
17-01-2020	wzmOdTpG	6.04051	35	Emery;47;464
10-04-2020	bdcjm0xK	5.03255	50	Sophie;27;84363
22-09-2020	cJjdi248	1.91584	19	Hayden;37;717
05-05-2020	gq0NNL6J	7.02378	46	Sara;36;233152
06-04-2020	Adf5_lz4	1.18563	35	Aiden;32;666
27-12-2020	9P5yGhb0	6.09482	23	Vincent;59;76802
23-04-2020	HKUM1Ykw	8.11205	16	Brandon;25;14356
19-03-2020	vnFxZl60	10.06291	19	Jayden;40;545
31-03-2020	2mrnhDwg	8.11278	28	Liliana;41;23959
11-03-2020	2qsK7k3z	0.73726	47	Ethan;37;3443
15-11-2020	n2x3z3_f	5.67543	36	Austin;33;4452
01-06-2020	hwXiSBQa	0.37841	18	Tyler;27;7045
26-05-2020	6yEnTVV3	9.69881	26	Asher;63;541
06-05-2020	Z4BTEBsL	7.74761	41	Logan;34;4119
30-04-2020	t1IqsWl9	5.08078	49	Elena;48;131042
06-04-2020	SrvvR4LB	5.50892	25	Violet;62;1983
22-03-2020	KD0yPfrw	8.61232	5	Autumn;59;360
08-12-2020	ocq11LW5	5.08896	41	Adalynn;28;2
09-05-2020	WsVL66fb	5.61997	19	Aliyah;34;379
29-03-2020	ovXyUAso	4.58695	42	Kaleb;35;262
03-04-2020	KkaSbTgl	1.63104	17	Clara;41;40938
04-04-2020	Uc6myEiJ	6.54741	23	Andrew;64;57855
09-08-2020	7QFMk51k	2.40588	48	Madison;29;1591
06-10-2020	8VtQTzmN	7.17166	20	Wyatt;46;290
08-11-2020	K_8Zrgz7	8.92979	24	Gracie;37;495
31-07-2020	QxJOFqAm	10.86042	9	Lillian;59;1571
10-04-2020	jlnYhnmJ	9.54939	1	Kaden;30;32
13-05-2020	HDiooEAS	2.27936	8	Edward;64;20569
15-04-2020	9QiMXIDn	0.93605	20	Elliott;62;886
28-03-2020	MN0M_v3b	2.16462	28	Annabelle;39;5993
14-01-2020	m9UBdp5k	7.49854	25	Riley;38;624
04-04-2020	pOgBPIhc	0.88568	44	Leo;47;49991
26-07-2020	ciP0vZpC	3.7922	35	Morgan;39;14918
26-03-2020	3FbZh8r8	7.7337	25	Jasmine;36;10485
16-11-2020	flO3JLyj	6.36068	38	Joshua;29;20615
20-10-2020	5bkdLd4z	1.1506	28	Karter;42;102
10-06-2020	oT_Zat1S	10.31058	38	Ayden;50;142
24-11-2020	eADvHJ7P	4.56884	48	Tristan;32;9203
14-06-2020	vgwxrDn3	8.81936	6	Brooke;37;1120
09-10-2020	mErRRkmv	3.26016	50	London;36;988
06-07-2020	NUOX5CGB	8.23377	27	Makayla;48;58
13-01-2020	g9DqsX13	4.26145	9	Harper;65;145
29-06-2020	O3WW0j9s	2.58814	31	August;52;1273
08-05-2020	NoDqbxjd	3.9189	35	James;58;111683
25-03-2020	eLBex5oc	2.94885	45	Harper;65;145
02-12-2020	_Hm98QsJ	9.75943	19	Grayson;44;115
27-07-2020	kCaxBtBR	1.85059	5	Mateo;39;4838
15-06-2020	YpfTdJet	8.21617	38	Austin;33;4452
31-08-2020	0CxmQilZ	8.00308	9	Logan;34;4119
07-10-2020	skyWi_Eo	6.35195	30	Isabelle;48;85531
27-09-2020	6psUEGhE	6.08742	40	Blake;58;2375
20-02-2020	84s1ji9Y	6.56712	42	Carson;38;411
10-04-2020	Yo5489Uo	7.87024	41	Bryan;23;22575
30-10-2020	4swAzq5k	9.90802	42	Colin;60;11868
22-01-2020	9mWgIL0_	10.59725	15	Arianna;45;12605
30-09-2020	7TUP_X_b	3.65785	7	Ryker;47;10
04-11-2020	8AHh6LXl	6.6028	15	Claire;29;40081
08-07-2020	ziNG45Y7	8.24195	48	Tristan;32;9203
27-08-2020	o5vFQXWF	10.61799	21	Julia;23;98852
19-10-2020	9y1LBsOR	6.85985	4	Lillian;59;1571
17-08-2020	QG0gRvht	5.77254	46	Carlos;45;228675
22-02-2020	FJEGCcMk	4.95144	29	Caroline;32;61965
23-06-2020	UNtfREn4	1.29011	1	Elizabeth;33;29973
30-05-2020	xFKL2JrZ	10.72185	13	Kayden;35;49
05-04-2020	0rhdZ_ii	7.78077	12	Anthony;40;95608
28-10-2020	bk8y215S	3.44591	24	Austin;33;4452
22-05-2020	rx7w0psJ	2.24202	12	Jeremy;26;47362
10-07-2020	f_Ec8zMQ	9.89417	19	Jesus;47;72593
05-07-2020	SqK8P_iA	6.17646	44	Isla;45;331
26-05-2020	iaeFDROD	7.01417	44	Kendall;70;481
27-10-2020	gnUvBde9	9.52465	7	Chase;62;1141
24-08-2020	efz8ATmf	9.97328	46	Juan;66;264216
25-07-2020	ofRWG7Nx	4.83462	18	Sophia;30;15106
03-12-2020	CZa8cRl6	0.26424	14	Colin;60;11868
06-07-2020	fkR6Tlgx	1.50329	30	George;23;57677
07-06-2020	ETVUtmhC	10.11211	1	Ivy;44;5553
10-11-2020	apjykxUx	10.13423	22	Sean;35;25143
07-09-2020	QGmEPyes	10.21344	34	Laila;42;16347
15-10-2020	oJuucIee	0.94889	4	Jaden;40;288
30-07-2020	amgoAq4k	5.93344	50	Ava;42;1734
13-05-2020	gGMQKQmQ	10.40461	36	Weston;39;179
02-02-2020	rc3APzHR	10.32465	19	Marcus;40;26766
24-06-2020	K43QGz7E	7.24693	17	Greyson;40;44
09-10-2020	HCaSNhu6	3.96385	7	Jordyn;25;60
03-07-2020	c34bgYCL	7.06921	24	Sofia;37;54928
17-02-2020	wCHftYVn	2.8428	14	Ethan;37;3443
09-12-2020	sX4ajJLA	6.14058	2	Mila;50;11771
02-07-2020	qPOxoUjW	9.10821	31	Carson;38;411
18-03-2020	O6fjqfFF	9.26226	14	Camila;25;8554
03-11-2020	GjKg2Doi	7.67062	13	Brian;47;48727
19-01-2020	S1vSf6Kl	6.12104	15	Isaiah;29;784
06-11-2020	rz3l5Te5	3.57767	33	Ryker;47;10
07-10-2020	BQikkCjc	8.82555	25	Kaden;30;32
19-07-2020	mCHtD85w	5.30482	18	Isabelle;48;85531
